id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22516793,High-Rise Shared Apt at the Heart of San Francisco,5186786,Aaron,,South of Market,37.77757,-122.41617,Private room,69,1,86,2020-01-22,3.71,3,108
22525784,Large upstairs sunny queen room in Mission Terrace,9109983,Geoffrey,,Outer Mission,37.72339,-122.44015,Private room,80,30,38,2019-10-31,1.49,4,340
22532009,Twin peaks - JJ's Homes,158469625,Jinza,,Twin Peaks,37.75177,-122.44983,Entire home/apt,285,2,113,2020-02-06,4.69,1,199
22534933,Standard Room in Victorian House - Russian Hill,158369175,Ejlam,,Russian Hill,37.80069,-122.42399,Private room,85,30,2,2019-10-08,0.23,9,79
22536998,"Beautiful 2 bed, 2 bath flat Near Golden Gate Park",34007109,Vicky,,Inner Sunset,37.76002,-122.47668,Entire home/apt,230,1,115,2020-02-02,4.64,1,303
22546291,PRIVATE BEDROOM WITH SHARED BATHROOM IN HOUSE,99664272,Monita,,Outer Mission,37.71344,-122.44947,Private room,99,30,1,2018-09-22,0.06,4,365
22548614,"Airy private room in quiet home, Castro",165656350,Judy,,Castro/Upper Market,37.75731,-122.4333,Private room,100,1,173,2020-02-11,6.82,1,148
22550323,Master Suite w/ Gorgeous Ocean Views,7167082,Ahmed,,Outer Richmond,37.7753,-122.50427,Private room,82,90,0,,,1,180
22551762,Cozy Private Master Suite & Bath + Parking,99664272,Monita,,Outer Mission,37.71277,-122.45053,Private room,92,30,0,,,4,364
22551985,Charming Mission Studio w/ Office,4430421,Landmark,,Mission,37.76403,-122.41848,Entire home/apt,90,30,4,2019-07-31,0.18,110,172
22553944,Sunny Victorian Guest Room in the Heart of SF,777447,Michael & Lesley,,Castro/Upper Market,37.76873,-122.43262,Private room,295,2,10,2019-01-10,0.39,2,0
22554459,1887 Historic Bungalow,165727609,Stephanie,,Inner Sunset,37.7637,-122.45443,Private room,195,2,83,2020-02-03,3.59,1,155
22555972,The Painted Man- SF Historic Victorian Mansion,128030152,Vincent,,Western Addition,37.77782,-122.43838,Entire home/apt,1795,3,3,2020-01-31,0.93,1,253
22557170,Private room /full size bed and  shared bath.,83318363,Nika & Sergii,,Nob Hill,37.79382,-122.42159,Private room,68,30,4,2019-08-17,0.16,18,358
22563498,Cozy King Bedroom & Shared Bath in Pacific Heights,163339428,Jenny,,Pacific Heights,37.79272,-122.42289,Private room,185,1,123,2019-12-13,4.96,3,156
22565419,Fantastic location SOMA condo,165836221,Leslie,,South of Market,37.77974,-122.39768,Entire home/apt,135,65,7,2020-01-10,0.31,1,201
22565800,Sunny Garden Escape in the Heart of SF.,14230125,Kim,,Presidio Heights,37.78423,-122.45362,Entire home/apt,90,30,0,,,1,0
22567198,Elegant Private Unit,1892430,Jan,,Marina,37.79955,-122.42823,Entire home/apt,3050,30,3,2019-02-24,0.13,28,347
22568068,Newly remodeled Cozy 2 bedrooms,67965656,Bella,,Visitacion Valley,37.71531,-122.39898,Entire home/apt,115,31,2,2019-01-13,0.09,2,316
22568473,Witchy Bohemian Victorian guest room in NOPA,224980,Robin,,Western Addition,37.77703,-122.44151,Private room,99,2,17,2019-12-14,0.67,2,9
22569379,Bed w/ensuite bath in loft near Moscone Center,21462943,Tony,,South of Market,37.77835,-122.4048,Private room,315,1,11,2019-08-13,0.43,1,0
22572922,Panoramic Twin Peaks Condo 1bdrm/1bath,75592457,William,,Twin Peaks,37.74781,-122.44551,Private room,180,1,0,,,1,0
22575652,❤️5 Min to Haight & GG Park. Breakfast Incl,143014397,Jessicca,,Haight Ashbury,37.77202,-122.45112,Private room,125,1,186,2020-02-02,7.73,2,212
22577863,93 UCSF-Golden gate park lovely spacious privateRm,131200418,Lois,,Inner Sunset,37.76507,-122.47302,Private room,62,30,5,2019-12-24,0.23,18,54
22582798,Chic Mid-century Style Apartment on the Hill,103340667,Sheena,,Chinatown,37.79204,-122.40791,Entire home/apt,130,30,0,,,88,88
22584376,VICTORIAN FLAT IN PACIFIC HEIGHTS/COW HOLLOW,24157036,Angela,,Pacific Heights,37.79541,-122.42956,Entire home/apt,232,30,0,,,25,42
22584903,The Hommie 1,125180594,Kim,,West of Twin Peaks,37.74266,-122.46854,Private room,90,1,143,2020-01-14,5.62,2,236
22586319,Cozy Guest Suite 1BA/1BR (B),149498560,Jean,,Visitacion Valley,37.71397,-122.40826,Entire home/apt,67,1,216,2020-02-05,8.50,4,67
22592721,4 Golden G. park lovely Victorian entire Hm - UCSF,131200418,Lois,,Inner Sunset,37.76382,-122.47096,Entire home/apt,150,30,1,2018-03-10,0.04,18,53
22597536,Charming/Bright Top Floor Studio w/ Views,4430421,Landmark,,Downtown/Civic Center,37.78426,-122.41499,Entire home/apt,91,30,1,2019-07-01,0.13,110,179
22601496,Awesome private bedroom with private full bathroom,166266082,Jason,,Outer Richmond,37.77893,-122.50922,Private room,89,30,18,2019-12-20,0.78,4,99
22608611,Private Room Close to Public Transit in Noe Valley,26932354,Ali,,Noe Valley,37.74854,-122.42655,Private room,129,2,65,2019-09-23,3.31,1,0
22609372,Large One Bedroom on Buena Vista Park,1892430,Jan,,Haight Ashbury,37.76876,-122.443,Entire home/apt,105,30,2,2019-09-23,0.10,28,194
22615137,PRISTINE Central Hayes Valley CONDO/BUSINESS READY,166447017,Rob,,Western Addition,37.7723,-122.42542,Entire home/apt,215,30,18,2019-03-29,0.73,1,40
22619139,Spacious Luxury Garden Apartment (King Bed),4103410,Yuanxuan,,Outer Mission,37.72557,-122.43806,Entire home/apt,115,1,105,2019-12-16,4.18,1,60
22626810,Condo with  Balcony in  Hayes Valley,1257432,San Francisco Life,,Downtown/Civic Center,37.77708,-122.42246,Entire home/apt,115,180,2,2018-12-01,0.11,25,256
22630205,Top floor apartment with million dollar views,1692184,Joe & Katrina,,Nob Hill,37.79716,-122.41121,Entire home/apt,350,30,0,,,3,359
22636987,Renovated Castro room with en-suite bathroom,1166291,Tim,,Castro/Upper Market,37.75908,-122.43124,Private room,78,3,53,2020-02-07,2.42,2,55
22638626,Centrally located Alamo Square Flat,8860167,William,,Western Addition,37.77514,-122.43585,Entire home/apt,200,30,24,2019-04-04,1.41,2,364
22638675,Stunning bayviews - Roofdeck - Private Floor,617114,Vikram,,Visitacion Valley,37.71854,-122.40297,Private room,200,2,60,2019-11-08,2.60,3,3
22640273,"Beautiful, Large SF Gem with 2 Outdoor Spaces",118204538,Sandra,,Noe Valley,37.75428,-122.43843,Entire home/apt,260,30,1,2018-07-16,0.05,1,159
22650351,pacific pied-à-terre,13779321,Sara,,Pacific Heights,37.79412,-122.42481,Private room,100,30,10,2019-05-25,1.05,1,83
22652071,Well Located and Economical 2 Bedroom,1892430,Jan,,Haight Ashbury,37.77004,-122.443,Entire home/apt,115,30,0,,,28,329
22653093,Bright Remodeled Studio in Downtown - VIEWS!,4430421,Landmark,,Downtown/Civic Center,37.78492,-122.41636,Entire home/apt,89,30,4,2019-08-30,0.18,110,66
22655239,3BED/1BA apartment next to Valencia Street,38836,Bernat,,Mission,37.75516,-122.42302,Entire home/apt,211,30,3,2019-08-10,0.14,37,267
22656065,Remodeled Downtown Studio - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78462,-122.41448,Entire home/apt,85,30,4,2019-11-02,0.19,110,179
22662336,92 UCSF-Golden gate park cozy sunny private rm,131200418,Lois,,Inner Sunset,37.76482,-122.4728,Private room,58,30,4,2020-01-18,0.21,18,176
22665446,Business Traveler Ready 4BR Home in Bernal Heights,2990879,Virginia,,Bernal Heights,37.74145,-122.41308,Entire home/apt,1000,3,16,2019-08-16,0.64,1,34
22668601,Dolores Park Hangs in Your Future,103340667,Sheena,,Mission,37.75752,-122.42241,Entire home/apt,130,30,1,2018-11-17,0.07,88,0
22668931,Cozy One Bedroom Just a Block From Dolores Park,103340667,Sheena,,Mission,37.75937,-122.42349,Entire home/apt,130,30,1,2018-10-26,0.06,88,88
22669291,Have It All - Park Location & Convenient Amenities,103340667,Sheena,,Mission,37.75737,-122.42206,Entire home/apt,130,30,2,2019-10-08,0.21,88,0
22669703,Sonder | Eighth Street | Sun-Filled 1BR + Gym,12243051,Sonder,,South of Market,37.77765,-122.41363,Entire home/apt,142,30,2,2019-04-23,0.12,7,194
22671524,Cozy One Bedroom with Deck in Iconic Nob Hill,103340667,Sheena,,Chinatown,37.79095,-122.4082,Entire home/apt,140,30,2,2019-08-18,0.12,88,0
22671938,Double Bed Suite,167051043,Dario,,South of Market,37.78637,-122.39526,Private room,249,1,64,2020-02-08,2.66,1,144
22673927,Beautiful home in lovely San Francisco!,21659550,Anthony And Tiffanie,,Bayview,37.72114,-122.39856,Entire home/apt,200,2,7,2020-02-08,3.39,2,150
22676805,Haight-Ashbury Studio apt#7 Wi-Fi. kitchen .W/D,110078968,Ahmed,,Haight Ashbury,37.77097,-122.44503,Entire home/apt,87,30,4,2019-10-30,0.24,4,359
22690547,Private Bedroom&Bath. Private Entrance. FREE wifi.,140678774,Salma Chantana,,Parkside,37.74575,-122.48128,Private room,79,3,30,2020-01-17,1.21,1,355
22690820,Remodeled Studio w/ Modern Touches & Views!,4430421,Landmark,,Downtown/Civic Center,37.7863,-122.41497,Entire home/apt,88,30,1,2018-09-01,0.06,110,179
22693162,"San Francisco Room at Bliss, Private bath",1258368,Faiz,,Bayview,37.73075,-122.38908,Private room,54,30,9,2018-04-25,0.37,5,90
22693303,"Sunset Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.73113,-122.39079,Private room,53,30,8,2019-09-15,0.33,5,36
22693396,"New York Room at Bliss, Shared bath",1258368,Faiz,,Bayview,37.73113,-122.38811,Private room,51,30,8,2019-04-28,0.32,5,107
22702846,Bright Downtown Studio w/ the Comforts of Home!,4430421,Landmark,,Downtown/Civic Center,37.7846,-122.41505,Entire home/apt,89,30,1,2018-07-28,0.05,110,178
22704895,Cozy Private Master Suite & Bath + Parking,99664272,Monita,,Outer Mission,37.7137,-122.4505,Private room,99,30,2,2018-08-12,0.09,4,179
22705767,"Quiet, private sanctuary in great Mission 'hood!",9130610,Mark,,Mission,37.75725,-122.4093,Private room,160,3,41,2020-02-07,1.64,2,39
22706387,Modern Bernal / Mission 1 bedroom,117615,Christina,,Bernal Heights,37.74076,-122.42226,Entire home/apt,235,30,37,2019-09-02,1.64,1,180
22706971,Bay View!,1583279,Jordan,,Financial District,37.79376,-122.39462,Entire home/apt,2010,31,0,,,1,88
22715454,Stylish Retreat by the Beach w/ Easy Downtown Access,167574089,Aileen,,Outer Sunset,37.76113,-122.50245,Entire home/apt,599,30,46,2019-11-29,1.83,1,172
22718099,Alice & Michael's Airbnb 1-Bedroom Suite,167608343,Alice,,Outer Sunset,37.75889,-122.49857,Entire home/apt,130,3,139,2020-02-07,5.54,1,253
22737945,Standard Room in Victorian House - Russian Hill,158369175,Ejlam,,Russian Hill,37.80282,-122.42322,Private room,109,30,3,2019-08-03,0.15,9,365
22738026,Standard Room in Victorian House in Russian Hill,158369175,Ejlam,,Russian Hill,37.80203,-122.42398,Private room,80,30,3,2019-11-06,0.14,9,326
22748621,"Perfect Apartment, Lots of natural light",9632192,Lynn,,Western Addition,37.77255,-122.4239,Entire home/apt,110,30,1,2019-06-16,0.12,11,361
22752011,Spacious 3-bedroom Victorian in the Mission,158983,Aurelien,,Mission,37.75726,-122.40866,Entire home/apt,350,3,4,2018-12-28,0.17,1,0
22754156,Victorian apartment in Potrero Hill/Mission,4982399,Nichole,,Potrero Hill,37.75414,-122.40237,Entire home/apt,300,2,24,2020-02-06,1.44,1,71
22755070,Charming Nob Hill Pad,103340667,Sheena,,Chinatown,37.79205,-122.40824,Entire home/apt,140,30,0,,,88,88
22760692,Home by the beach with easy downtown access #1,70822197,Jezmond,,Parkside,37.74145,-122.50435,Private room,120,1,13,2019-06-17,0.65,2,44
22764131,Castro / Corona Heights Charmer with a View (3 bd),163243187,Bryan,,Castro/Upper Market,37.76183,-122.4413,Entire home/apt,499,3,40,2020-01-22,1.73,2,49
22768632,"New, modern and private Cole Valley Jr 1 bed",40963718,Blythe,,Haight Ashbury,37.76608,-122.44779,Entire home/apt,100,30,7,2020-02-03,0.71,1,339
22773184,Charming Remodeled Top Floor Studio w/ VIEWS!,4430421,Landmark,,Downtown/Civic Center,37.78493,-122.41498,Entire home/apt,91,30,0,,,110,159
22774093,"Newly Remodeled Room, Center of San Francisco II",140076294,Tony,,Downtown/Civic Center,37.78755,-122.42133,Private room,249,2,7,2019-10-21,0.48,2,0
22778447,Newly remodeled condo in the heart of SF,1908798,Tal,,Mission,37.77098,-122.42415,Private room,80,30,3,2020-01-31,0.13,4,0
22792806,Serene Studio in Great Location,1892430,Jan,,Pacific Heights,37.79173,-122.43549,Entire home/apt,89,30,2,2019-12-20,0.09,28,201
22792828,The Castle Retreat House,130921045,Paul,,Bayview,37.73492,-122.39437,Entire home/apt,1400,1,0,,,8,349
22793002,Sublime Ocean Views,1892430,Jan,,Seacliff,37.77622,-122.50936,Entire home/apt,108,30,0,,,28,304
22793232,Economic Unit at the Center of Everything,1892430,Jan,,North Beach,37.79986,-122.40798,Entire home/apt,165,30,3,2019-11-11,0.17,28,194
22795431,Quiet & private room in spacious Noe Valley home,3117410,Alexandra,,Noe Valley,37.75207,-122.43745,Private room,125,2,6,2020-01-14,0.25,1,14
22800066,Charming Edwardian Castro District 1BR Apartment,51158145,Adelheid,,Castro/Upper Market,37.76125,-122.43156,Entire home/apt,110,30,8,2019-11-30,0.37,1,196
22812395,Private In-Law 2br Apt in Great Location,77414139,Marie,,Ocean View,37.72955,-122.47127,Entire home/apt,150,2,59,2020-01-19,2.94,1,82
22814781,Beautiful Room in a Noe Valley Home at a Prime Location,5466655,Nick,,Noe Valley,37.75356,-122.43699,Private room,275,2,32,2019-12-11,1.33,2,0
22815676,Charming 1x1 in Hip Mission/Dolores!,4430421,Landmark,,Mission,37.75415,-122.42445,Entire home/apt,118,30,0,,,110,179
22817022,S F Victorian mid Town 1,4836019,Sam,,Western Addition,37.78185,-122.43979,Private room,50,30,5,2019-12-02,0.21,14,352
22826843,★Golden Gate Park★Walk Out Balcony★Workstation★,16545847,Victor,,Inner Richmond,37.78444,-122.46301,Private room,150,2,26,2019-05-02,1.49,2,0
22827448,SF Designer Townhouse in Pacific Heights,9709390,J.J.,,Western Addition,37.78584,-122.43297,Entire home/apt,395,30,16,2019-09-29,0.69,1,49
22829352,Nice cozy room in the heart of San Francisco,168755616,George,,Mission,37.75234,-122.41,Private room,55,31,7,2019-09-24,0.39,2,153
22831677,*Amazing Dogpatch Condo. Parking & Gym*. Top Floor,167968022,Jin,,Potrero Hill,37.75903,-122.39075,Entire home/apt,125,30,2,2019-11-24,0.15,1,194
22834388,"Room in quirky, quiet hideaway in Noe / Mission",49716827,Mike,,Mission,37.74851,-122.42452,Private room,56,1,0,,,2,0
22846194,Top floor in heart of the mission,4962767,Joseph,,Mission,37.76144,-122.42079,Private room,140,2,25,2019-07-20,1.05,1,0
22852845,Bedroom & Bath in Newly Remodeled Victorian (1),55307132,Jacqueline,,Western Addition,37.77184,-122.43485,Private room,75,2,47,2019-12-15,2.11,3,0
22866082,4BR Apartment in Hayes Valley,48005494,Zeus,,Western Addition,37.77611,-122.42668,Entire home/apt,404,30,3,2019-03-06,0.13,281,181
22866146,4 Bedroom Apartment near Civic Center,48005494,Zeus,,Western Addition,37.77706,-122.42735,Entire home/apt,424,30,0,,,281,291
22866228,Beautiful 4 bed/4 bath in Hayes Valley,48005494,Zeus,,Western Addition,37.7761,-122.42861,Entire home/apt,424,30,2,2018-08-08,0.08,281,312
22869439,"Spacious, Remodeled 3BR/2.5B Home w/ Free Parking",5326196,Mila,,Inner Sunset,37.75289,-122.45707,Entire home/apt,399,4,3,2019-08-30,0.39,1,20
22886185,"Spacious and Bright Apartment, great location!",9632192,Lynn,,Western Addition,37.77272,-122.42514,Entire home/apt,110,30,3,2019-08-19,0.18,11,357
22887918,Stately German-built Home near Presidio & GG Park!,9443349,John,,Inner Richmond,37.77804,-122.47174,Entire home/apt,800,5,2,2019-01-04,0.11,1,83
22903941,Italianate Victorian 2 BR + Office & Den Nob Hill,13832870,International,,Nob Hill,37.79302,-122.41565,Entire home/apt,238,30,1,2019-11-09,0.31,28,365
22906854,Mission Studio  w/ Character & Charm,4430421,Landmark,,Mission,37.76608,-122.41843,Entire home/apt,89,30,1,2018-04-21,0.05,110,179
22908548,Light-Filled Mission Studio!,4430421,Landmark,,Mission,37.76613,-122.41673,Entire home/apt,89,30,1,2018-04-15,0.04,110,180
22943630,Spacious and Sunny Loft Apt. in the Heart of SF,169911909,Ben,,South of Market,37.77117,-122.41388,Entire home/apt,240,2,23,2019-11-30,0.94,1,0
22944449,Stand-Alone Studio in Potrero Hill,48005494,Zeus,,Potrero Hill,37.75659,-122.39964,Entire home/apt,139,30,0,,,281,307
22944965,NOPA Victorian Apartment 2BED/2BATH,38836,Bernat,,Haight Ashbury,37.77401,-122.43951,Entire home/apt,156,30,3,2018-11-30,0.13,37,100
22946806,Hi-Tech Flat steps from Haight & Golden Gate Park!,2781147,Gary,,Haight Ashbury,37.76734,-122.4484,Entire home/apt,250,3,15,2020-01-18,1.09,1,0
22946959,Haight-Ashbury Studio apt#8 Wi-Fi kitchen W/D,110078968,Ahmed,,Haight Ashbury,37.7712,-122.44372,Entire home/apt,90,30,8,2019-11-01,0.39,4,346
22955166,Private Bedroom & Split Bathroom in Haight Ashbury,170057847,Anthony,,Haight Ashbury,37.77037,-122.44179,Private room,100,3,2,2019-05-19,0.19,3,0
22968438,Private room with access to deck and backyard,159753287,Shaun,,Outer Sunset,37.74965,-122.48763,Private room,74,2,110,2020-01-20,4.55,4,87
22970151,Artistic 1BR Apartment in Beautiful Russian Hill,168622682,Ceri,,Russian Hill,37.79888,-122.42335,Entire home/apt,350,30,23,2019-11-11,0.93,1,156
22970266,91-UCSF-Golden Gate Park spacious private rm Enley,131200418,Lois,,Inner Sunset,37.76413,-122.47061,Private room,58,30,7,2019-09-27,0.34,18,218
22972614,Beautiful Family Friendly Noe Valley Victorian,28520347,Jennifer,,Noe Valley,37.75122,-122.43763,Entire home/apt,575,3,16,2019-12-01,0.83,2,0
22980508,Spacious remodeled home in central neighborhood,170361642,Megan,,West of Twin Peaks,37.74069,-122.44607,Entire home/apt,500,1,7,2018-11-24,0.36,1,0
22981152,Convenient light-filled apartment with view,3676663,Catherine Marie,,Bernal Heights,37.74126,-122.42109,Entire home/apt,150,30,1,2018-06-28,0.05,2,159
22986895,Chic SoMa Flat on Tree-Lined Street Opposite Park,9032873,Susannah,,South of Market,37.77778,-122.40732,Entire home/apt,800,2,18,2020-01-16,0.90,1,252
22989582,UCSF/GG Park Quality 20th/UCSF private Rm-Ladon,62034618,Ting Ting,,Outer Sunset,37.76445,-122.47968,Private room,52,30,7,2020-01-30,0.31,17,339
22998690,"Inner Mission bedroom with skylights, private deck",4549697,Lu,,Mission,37.75781,-122.4237,Private room,100,1,64,2020-02-09,2.80,2,13
23004482,2 Bedroom Apartment in Pacific Heights,48005494,Zeus,,Pacific Heights,37.7905,-122.43681,Entire home/apt,244,30,2,2018-08-11,0.10,281,226
23004848,Well Appointed Studio Next to Hilton SF,4430421,Landmark,,Downtown/Civic Center,37.78409,-122.41038,Entire home/apt,79,30,3,2019-08-12,0.22,110,179
23004935,Red Victorian - Private room -  Rainbow Room,117141107,Zarinah,,Haight Ashbury,37.77063,-122.44895,Hotel room,100,1,66,2020-01-20,2.71,41,262
23018782,10 mins to Dreamforce -spacious 2 bdrm flat,4894789,Sarah,,Potrero Hill,37.75538,-122.39981,Entire home/apt,200,3,4,2018-08-25,0.20,2,0
23020140,SAN FRANCISCO BOUTIQUE HOTEL-SLEEPS 4,64646820,Michelle,,Downtown/Civic Center,37.77899,-122.42174,Private room,169,1,22,2019-02-22,0.90,38,4
23022998,Bright Mission Walk-Up Studio!,4430421,Landmark,,Mission,37.75495,-122.41017,Entire home/apt,90,30,1,2019-09-15,0.20,110,179
23025299,Comfy Private Bath Guest Room【A】,170765678,Rachel,,Outer Mission,37.71165,-122.44971,Private room,72,1,171,2020-02-09,7.13,2,214
23054267,Sleek Condo-Like Apartment in Luxurious Central Building,128169944,Tegan,,South of Market,37.77783,-122.41448,Private room,161,1,104,2020-02-06,4.33,3,218
23073700,Nob Hill/Room in SF/Full2,83318363,Nika & Sergii,,Nob Hill,37.79178,-122.42206,Private room,65,30,2,2018-11-17,0.09,18,317
23087617,4BR/2BA Remodeled Home in the ❤️ of The Castro!,2711732,Keith,,Castro/Upper Market,37.75963,-122.43398,Entire home/apt,900,2,2,2019-10-07,0.12,4,350
23095049,Remodeled Master Suite in the ❤️ of The Castro,2711732,Keith,,Castro/Upper Market,37.75966,-122.43481,Private room,225,1,45,2019-12-13,1.84,4,85
23106047,"Charming Studio on a Beautiful Garden, Noe Valley",6817200,Jayme,,Noe Valley,37.75207,-122.44148,Entire home/apt,130,2,90,2020-02-06,3.73,1,69
23106655,Potrero Hill Sunset Retreat,170427853,Al,,Potrero Hill,37.75437,-122.39897,Entire home/apt,135,30,16,2020-01-13,0.66,1,116
23121061,Large & Bright Room in the ❤️ of The Castro,2711732,Keith,,Castro/Upper Market,37.76111,-122.43431,Private room,175,1,50,2020-01-30,2.05,4,354
23122715,Sunny 1BR walking distance to Union Square,48005494,Zeus,,Downtown/Civic Center,37.78778,-122.41503,Entire home/apt,165,30,1,2019-08-18,0.17,281,312
23128316,Cozy Nob Hill Studio with Mid-Century Vibes,103340667,Sheena,,Chinatown,37.79113,-122.40761,Entire home/apt,110,30,0,,,88,9
23147212,Beautiful Room in Outer Richmond!,56398946,Marcia,,Outer Richmond,37.77654,-122.50285,Private room,71,1,187,2020-02-05,8.20,3,262
23147806,Roaring 20s original.  (1917 Classic SF home),172043251,Peter,,Noe Valley,37.74833,-122.42501,Private room,98,3,30,2019-12-13,1.40,3,173
23150717,Live like you own Church street in SF,100672984,Roberto,,Castro/Upper Market,37.76443,-122.42767,Entire home/apt,180,5,45,2020-01-30,1.90,3,16
23163677,AMAZING DESIGNER SHOWHOME - prime location!!,58233162,Heather,,Downtown/Civic Center,37.78704,-122.41632,Entire home/apt,369,1,71,2020-01-26,2.98,3,30
23165203,Gorgeous San Francisco View Home,60283024,Jessica,,Pacific Heights,37.79518,-122.4385,Entire home/apt,750,4,3,2019-08-19,0.16,1,0
23171836,Rm1 Sunny Room w/shared Bathrooms Near Bart 0.8mil,158495115,Sze,,Outer Mission,37.70823,-122.45541,Private room,55,1,80,2020-01-07,3.40,3,46
23173614,"Designer Space in Sunny, Walkable Mission District",10412467,Andy,,Mission,37.75413,-122.41108,Private room,100,1,294,2020-02-06,12.00,2,110
23179561,Studio At Donatello Hotel near Union Square,47514427,Jeff,,Downtown/Civic Center,37.78819,-122.4101,Private room,235,1,17,2019-12-11,0.73,35,149
23181448,Richmond District Newly Renovated Home,17985348,Jared And Leah,,Outer Richmond,37.77257,-122.48992,Entire home/apt,245,2,14,2019-11-17,0.73,1,0
23184048,Bright & Lovely Remodeled 1x1 in Downtown SF,4430421,Landmark,,Downtown/Civic Center,37.78479,-122.41634,Entire home/apt,105,30,1,2018-05-13,0.05,110,142
23204343,Private Windsor Terrace Guest Suite,172548751,Alex,,Inner Sunset,37.75805,-122.46573,Private room,66,30,3,2019-08-25,0.17,1,179
23205030,Modern ☀️ Sunny ☀️ 5★Host ☀️ 20 Min Downtown ☀️ Yard,6017407,Ethan,,Bayview,37.73055,-122.40189,Entire home/apt,185,30,4,2019-09-24,0.33,7,235
23209264,"Relaxing and private, with views!",23741447,Linda,,Bayview,37.73179,-122.38738,Entire home/apt,120,2,150,2020-02-08,6.34,2,53
23215410,UCSF Studio-Golden Gate Park beautiful newly built,131200418,Lois,,Inner Sunset,37.76431,-122.47084,Entire home/apt,79,30,6,2020-02-06,0.34,18,119
23215586,Dogpatch Loft,172659027,Bina,,South of Market,37.7696,-122.38998,Entire home/apt,300,183,0,,,1,364
23217998,Business Ready in the ❤️ of The Castro ❤️ W/D,2711732,Keith,,Castro/Upper Market,37.76103,-122.43501,Private room,125,1,52,2020-01-19,2.18,4,173
23218751,Charming room in the Heart of San Francisco.,168755616,George,,Mission,37.75369,-122.41133,Private room,66,31,6,2019-08-11,0.26,2,21
23222043,.Spacious Hayes Valley Apartment,9632192,Lynn,,Western Addition,37.77206,-122.42417,Entire home/apt,110,30,5,2019-10-16,0.34,11,361
23223838,"Studio, en suite bath, garden view in Excelsior",19606217,Andria,,Excelsior,37.72456,-122.42857,Private room,75,1,39,2020-02-09,2.31,1,91
23230950,Sunny Victorian in Haight,4152894,Gena And Jon,,Haight Ashbury,37.77169,-122.44215,Private room,200,3,20,2020-01-15,0.88,2,167
23235919,San Fran Gem / great location/ 3plus BR/ 2.5 Bath,55485389,Trish,,Glen Park,37.73794,-122.43776,Entire home/apt,400,3,5,2019-12-01,0.26,1,0
23240184,Comfy Private Bath Guest Room【B】,170765678,Rachel,,Outer Mission,37.71177,-122.44999,Private room,75,1,144,2020-01-06,6.03,2,292
23255383,Quiet & private master in the heart of Noe Valley,3596929,Paul,,Noe Valley,37.75202,-122.43603,Private room,150,3,65,2020-02-06,2.93,1,129
23257392,"Mission District. Modern Master Bed, ensuite bath.",3191493,Anthony,,Mission,37.75746,-122.41309,Private room,122,1,108,2020-02-01,4.65,2,66
23269859,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.7863,-122.40881,Private room,79,1,4,2019-11-12,0.17,44,47
23271377,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78725,-122.40859,Hotel room,79,1,4,2019-12-08,0.45,44,52
23271459,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78635,-122.40881,Hotel room,79,1,2,2019-05-23,0.22,44,55
23271549,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78801,-122.40683,Private room,79,1,5,2019-12-16,0.21,44,52
23271623,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78761,-122.40696,Private room,79,1,3,2020-01-27,0.13,44,54
23271702,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.786,-122.40837,Private room,79,1,6,2019-12-31,0.27,44,48
23271772,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78585,-122.4077,Private room,79,1,3,2019-11-14,0.13,44,44
23271859,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78662,-122.40822,Private room,79,1,0,,,44,55
23271975,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78741,-122.40878,Private room,79,1,9,2019-12-28,0.38,44,44
23288262,Noe/Castro Sunny Modernism,15870126,Trish,,Castro/Upper Market,37.75811,-122.43801,Entire home/apt,156,30,5,2020-01-03,0.22,2,194
23291367,**Bright and Private Large Bedroom in Heart of SF*,136429154,Laura,,Downtown/Civic Center,37.78834,-122.41342,Private room,99,1,16,2020-02-08,9.80,2,30
23291775,"~New~ Spacious, Bright Room in Lower Nob Hill Apt",136406874,Alice,,Nob Hill,37.78958,-122.41361,Private room,159,1,17,2020-02-06,2.09,21,79
23292785,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78671,-122.40684,Private room,79,1,13,2019-12-23,0.55,44,55
23292883,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78672,-122.40878,Private room,79,1,5,2019-12-29,0.22,44,53
23292919,Stratford Hotel Room Queen,173206762,Stratford,,Downtown/Civic Center,37.78776,-122.40762,Private room,79,1,1,2018-04-16,0.04,44,55
